date,year,month,day,max_snow_in,sample_count,status,source_file
2024-09-03,2024,9,3,2.63,24,ok,MSSKI.2026-04-18.csv
2024-09-04,2024,9,4,2.73,24,ok,MSSKI.2026-04-18.csv
2024-09-05,2024,9,5,2.95,24,ok,MSSKI.2026-04-18.csv
2024-09-06,2024,9,6,2.79,24,ok,MSSKI.2026-04-18.csv
2024-09-07,2024,9,7,2.31,24,ok,MSSKI.2026-04-18.csv
2024-09-08,2024,9,8,2.75,23,ok,MSSKI.2026-04-18.csv
2024-09-09,2024,9,9,2.75,24,ok,MSSKI.2026-04-18.csv
2024-09-10,2024,9,10,2.26,24,ok,MSSKI.2026-04-18.csv
2024-09-11,2024,9,11,3.69,24,ok,MSSKI.2026-04-18.csv
2024-09-12,2024,9,12,2.93,24,ok,MSSKI.2026-04-18.csv
2024-09-13,2024,9,13,3.16,24,ok,MSSKI.2026-04-18.csv
2024-09-14,2024,9,14,3.41,24,ok,MSSKI.2026-04-18.csv
2024-09-15,2024,9,15,3.41,24,ok,MSSKI.2026-04-18.csv
2024-09-16,2024,9,16,3.33,24,ok,MSSKI.2026-04-18.csv
2024-09-17,2024,9,17,3.01,24,ok,MSSKI.2026-04-18.csv
2024-09-18,2024,9,18,3.08,24,ok,MSSKI.2026-04-18.csv
2024-09-19,2024,9,19,2.15,24,ok,MSSKI.2026-04-18.csv
2024-09-20,2024,9,20,2.5,24,ok,MSSKI.2026-04-18.csv
2024-09-21,2024,9,21,3.24,24,ok,MSSKI.2026-04-18.csv
2024-09-22,2024,9,22,3.03,24,ok,MSSKI.2026-04-18.csv
2024-09-23,2024,9,23,2.9,24,ok,MSSKI.2026-04-18.csv
2024-09-24,2024,9,24,3.08,24,ok,MSSKI.2026-04-18.csv
2024-09-25,2024,9,25,2.91,23,ok,MSSKI.2026-04-18.csv
2024-09-26,2024,9,26,2.84,24,ok,MSSKI.2026-04-18.csv
2024-09-27,2024,9,27,2.77,24,ok,MSSKI.2026-04-18.csv
2024-09-28,2024,9,28,3.3,24,ok,MSSKI.2026-04-18.csv
2024-09-29,2024,9,29,3.42,24,ok,MSSKI.2026-04-18.csv
2024-09-30,2024,9,30,3.56,24,ok,MSSKI.2026-04-18.csv
2024-10-01,2024,10,1,3.71,16,ok,MSSKI.2026-04-18.csv
2024-10-02,2024,10,2,3.62,17,ok,MSSKI.2026-04-18.csv
2024-10-03,2024,10,3,3.35,24,ok,MSSKI.2026-04-18.csv
2024-10-04,2024,10,4,3.38,24,ok,MSSKI.2026-04-18.csv
2024-10-05,2024,10,5,4.0,24,ok,MSSKI.2026-04-18.csv
2024-10-06,2024,10,6,3.56,24,ok,MSSKI.2026-04-18.csv
2024-10-07,2024,10,7,3.18,24,ok,MSSKI.2026-04-18.csv
2024-10-08,2024,10,8,3.25,24,ok,MSSKI.2026-04-18.csv
2024-10-09,2024,10,9,3.29,24,ok,MSSKI.2026-04-18.csv
2024-10-10,2024,10,10,3.68,24,ok,MSSKI.2026-04-18.csv
2024-10-11,2024,10,11,3.92,24,ok,MSSKI.2026-04-18.csv
2024-10-12,2024,10,12,3.37,24,ok,MSSKI.2026-04-18.csv
2024-10-13,2024,10,13,2.71,24,ok,MSSKI.2026-04-18.csv
2024-10-14,2024,10,14,3.01,24,ok,MSSKI.2026-04-18.csv
2024-10-15,2024,10,15,3.24,2,ok,MSSKI.2026-04-18.csv
2024-10-20,2024,10,20,3.34,5,ok,MSSKI.2026-04-18.csv
2024-10-21,2024,10,21,4.44,24,ok,MSSKI.2026-04-18.csv
2024-10-22,2024,10,22,4.51,24,ok,MSSKI.2026-04-18.csv
2024-10-23,2024,10,23,4.24,12,ok,MSSKI.2026-04-18.csv
2024-10-24,2024,10,24,3.78,24,ok,MSSKI.2026-04-18.csv
2024-10-25,2024,10,25,3.65,24,ok,MSSKI.2026-04-18.csv
2024-10-26,2024,10,26,3.9,24,ok,MSSKI.2026-04-18.csv
2024-10-27,2024,10,27,3.73,24,ok,MSSKI.2026-04-18.csv
2024-10-28,2024,10,28,3.89,24,ok,MSSKI.2026-04-18.csv
2024-10-29,2024,10,29,3.31,24,ok,MSSKI.2026-04-18.csv
2024-10-30,2024,10,30,4.61,24,ok,MSSKI.2026-04-18.csv
2024-10-31,2024,10,31,5.09,24,ok,MSSKI.2026-04-18.csv
2024-11-01,2024,11,1,8.1,24,ok,MSSKI.2026-04-18.csv
2024-11-02,2024,11,2,9.05,24,ok,MSSKI.2026-04-18.csv
2024-11-03,2024,11,3,10.33,24,ok,MSSKI.2026-04-18.csv
2024-11-04,2024,11,4,8.81,24,ok,MSSKI.2026-04-18.csv
2024-11-05,2024,11,5,7.08,24,ok,MSSKI.2026-04-18.csv
2024-11-06,2024,11,6,5.53,24,ok,MSSKI.2026-04-18.csv
2024-11-07,2024,11,7,4.96,24,ok,MSSKI.2026-04-18.csv
2024-11-08,2024,11,8,4.73,24,ok,MSSKI.2026-04-18.csv
2024-11-09,2024,11,9,4.28,25,ok,MSSKI.2026-04-18.csv
2024-11-10,2024,11,10,4.47,24,ok,MSSKI.2026-04-18.csv
2024-11-11,2024,11,11,8.93,24,ok,MSSKI.2026-04-18.csv
2024-11-12,2024,11,12,8.5,24,ok,MSSKI.2026-04-18.csv
2024-11-13,2024,11,13,16.5,24,ok,MSSKI.2026-04-18.csv
2024-11-14,2024,11,14,18.87,24,ok,MSSKI.2026-04-18.csv
2024-11-15,2024,11,15,18.35,24,ok,MSSKI.2026-04-18.csv
2024-11-16,2024,11,16,17.58,24,ok,MSSKI.2026-04-18.csv
2024-11-17,2024,11,17,17.65,24,ok,MSSKI.2026-04-18.csv
2024-11-18,2024,11,18,15.97,24,ok,MSSKI.2026-04-18.csv
2024-11-19,2024,11,19,19.7,24,ok,MSSKI.2026-04-18.csv
2024-11-20,2024,11,20,48.51,24,ok,MSSKI.2026-04-18.csv
2024-11-21,2024,11,21,62.74,24,ok,MSSKI.2026-04-18.csv
2024-11-22,2024,11,22,61.91,24,ok,MSSKI.2026-04-18.csv
2024-11-23,2024,11,23,56.19,24,ok,MSSKI.2026-04-18.csv
2024-11-24,2024,11,24,57.23,24,ok,MSSKI.2026-04-18.csv
2024-11-25,2024,11,25,71.18,24,ok,MSSKI.2026-04-18.csv
2024-11-26,2024,11,26,70.45,24,ok,MSSKI.2026-04-18.csv
2024-11-27,2024,11,27,67.89,24,ok,MSSKI.2026-04-18.csv
2024-11-28,2024,11,28,65.19,24,ok,MSSKI.2026-04-18.csv
2024-11-29,2024,11,29,62.99,24,ok,MSSKI.2026-04-18.csv
2024-11-30,2024,11,30,61.53,24,ok,MSSKI.2026-04-18.csv
2024-12-01,2024,12,1,59.86,24,ok,MSSKI.2026-04-18.csv
2024-12-02,2024,12,2,59.04,24,ok,MSSKI.2026-04-18.csv
2024-12-03,2024,12,3,57.76,24,ok,MSSKI.2026-04-18.csv
2024-12-04,2024,12,4,56.8,24,ok,MSSKI.2026-04-18.csv
2024-12-05,2024,12,5,55.8,24,ok,MSSKI.2026-04-18.csv
2024-12-06,2024,12,6,55.21,24,ok,MSSKI.2026-04-18.csv
2024-12-07,2024,12,7,54.48,24,ok,MSSKI.2026-04-18.csv
2024-12-08,2024,12,8,53.22,24,ok,MSSKI.2026-04-18.csv
2024-12-09,2024,12,9,52.15,24,ok,MSSKI.2026-04-18.csv
2024-12-10,2024,12,10,51.49,24,ok,MSSKI.2026-04-18.csv
2024-12-11,2024,12,11,51.43,24,ok,MSSKI.2026-04-18.csv
2024-12-12,2024,12,12,57.74,24,ok,MSSKI.2026-04-18.csv
2024-12-13,2024,12,13,72.36,24,ok,MSSKI.2026-04-18.csv
2024-12-14,2024,12,14,84.3,24,ok,MSSKI.2026-04-18.csv
2024-12-15,2024,12,15,82.2,24,ok,MSSKI.2026-04-18.csv
2024-12-16,2024,12,16,83.2,24,ok,MSSKI.2026-04-18.csv
2024-12-17,2024,12,17,82.9,24,ok,MSSKI.2026-04-18.csv
2024-12-18,2024,12,18,79.55,24,ok,MSSKI.2026-04-18.csv
2024-12-19,2024,12,19,76.01,24,ok,MSSKI.2026-04-18.csv
2024-12-20,2024,12,20,74.86,24,ok,MSSKI.2026-04-18.csv
2024-12-21,2024,12,21,79.9,24,ok,MSSKI.2026-04-18.csv
2024-12-22,2024,12,22,79.66,24,ok,MSSKI.2026-04-18.csv
2024-12-23,2024,12,23,79.71,24,ok,MSSKI.2026-04-18.csv
2024-12-24,2024,12,24,80.7,24,ok,MSSKI.2026-04-18.csv
2024-12-25,2024,12,25,78.6,24,ok,MSSKI.2026-04-18.csv
2024-12-26,2024,12,26,86.3,24,ok,MSSKI.2026-04-18.csv
2024-12-27,2024,12,27,89.0,24,ok,MSSKI.2026-04-18.csv
2024-12-28,2024,12,28,92.1,24,ok,MSSKI.2026-04-18.csv
2024-12-29,2024,12,29,95.4,24,ok,MSSKI.2026-04-18.csv
2024-12-30,2024,12,30,93.1,24,ok,MSSKI.2026-04-18.csv
2024-12-31,2024,12,31,90.8,24,ok,MSSKI.2026-04-18.csv
2025-01-01,2025,1,1,91.6,24,ok,MSSKI.2026-04-18.csv
2025-01-02,2025,1,2,91.2,24,ok,MSSKI.2026-04-18.csv
2025-01-03,2025,1,3,95.5,24,ok,MSSKI.2026-04-18.csv
2025-01-04,2025,1,4,95.0,24,ok,MSSKI.2026-04-18.csv
2025-01-05,2025,1,5,94.5,24,ok,MSSKI.2026-04-18.csv
2025-01-06,2025,1,6,93.9,24,ok,MSSKI.2026-04-18.csv
2025-01-07,2025,1,7,92.7,24,ok,MSSKI.2026-04-18.csv
2025-01-08,2025,1,8,91.7,24,ok,MSSKI.2026-04-18.csv
2025-01-09,2025,1,9,90.5,24,ok,MSSKI.2026-04-18.csv
2025-01-10,2025,1,10,90.1,24,ok,MSSKI.2026-04-18.csv
2025-01-11,2025,1,11,89.0,24,ok,MSSKI.2026-04-18.csv
2025-01-12,2025,1,12,87.8,24,ok,MSSKI.2026-04-18.csv
2025-01-13,2025,1,13,87.0,24,ok,MSSKI.2026-04-18.csv
2025-01-14,2025,1,14,86.3,24,ok,MSSKI.2026-04-18.csv
2025-01-15,2025,1,15,86.0,24,ok,MSSKI.2026-04-18.csv
2025-01-16,2025,1,16,85.6,24,ok,MSSKI.2026-04-18.csv
2025-01-17,2025,1,17,85.3,24,ok,MSSKI.2026-04-18.csv
2025-01-18,2025,1,18,85.0,24,ok,MSSKI.2026-04-18.csv
2025-01-19,2025,1,19,84.7,24,ok,MSSKI.2026-04-18.csv
2025-01-20,2025,1,20,84.4,24,ok,MSSKI.2026-04-18.csv
2025-01-21,2025,1,21,83.8,24,ok,MSSKI.2026-04-18.csv
2025-01-22,2025,1,22,83.4,24,ok,MSSKI.2026-04-18.csv
2025-01-23,2025,1,23,83.3,24,ok,MSSKI.2026-04-18.csv
2025-01-24,2025,1,24,83.3,24,ok,MSSKI.2026-04-18.csv
2025-01-25,2025,1,25,82.8,24,ok,MSSKI.2026-04-18.csv
2025-01-26,2025,1,26,80.5,24,ok,MSSKI.2026-04-18.csv
2025-01-27,2025,1,27,79.96,24,ok,MSSKI.2026-04-18.csv
2025-01-28,2025,1,28,79.41,24,ok,MSSKI.2026-04-18.csv
2025-01-29,2025,1,29,78.75,24,ok,MSSKI.2026-04-18.csv
2025-01-30,2025,1,30,79.09,24,ok,MSSKI.2026-04-18.csv
2025-01-31,2025,1,31,90.7,24,ok,MSSKI.2026-04-18.csv
2025-02-01,2025,2,1,95.2,24,ok,MSSKI.2026-04-18.csv
2025-02-02,2025,2,2,103.8,24,ok,MSSKI.2026-04-18.csv
2025-02-03,2025,2,3,122.0,24,ok,MSSKI.2026-04-18.csv
2025-02-04,2025,2,4,139.1,24,ok,MSSKI.2026-04-18.csv
2025-02-05,2025,2,5,138.5,24,ok,MSSKI.2026-04-18.csv
2025-02-06,2025,2,6,143.4,24,ok,MSSKI.2026-04-18.csv
2025-02-07,2025,2,7,143.8,24,ok,MSSKI.2026-04-18.csv
2025-02-08,2025,2,8,142.1,24,ok,MSSKI.2026-04-18.csv
2025-02-09,2025,2,9,139.5,24,ok,MSSKI.2026-04-18.csv
2025-02-10,2025,2,10,136.8,24,ok,MSSKI.2026-04-18.csv
2025-02-11,2025,2,11,134.8,24,ok,MSSKI.2026-04-18.csv
2025-02-12,2025,2,12,133.2,24,ok,MSSKI.2026-04-18.csv
2025-02-13,2025,2,13,147.9,24,ok,MSSKI.2026-04-18.csv
2025-02-14,2025,2,14,147.8,24,ok,MSSKI.2026-04-18.csv
2025-02-15,2025,2,15,145.1,24,ok,MSSKI.2026-04-18.csv
2025-02-16,2025,2,16,145.2,24,ok,MSSKI.2026-04-18.csv
2025-02-17,2025,2,17,145.9,24,ok,MSSKI.2026-04-18.csv
2025-02-18,2025,2,18,143.7,24,ok,MSSKI.2026-04-18.csv
2025-02-19,2025,2,19,147.3,24,ok,MSSKI.2026-04-18.csv
2025-02-20,2025,2,20,146.5,24,ok,MSSKI.2026-04-18.csv
2025-02-21,2025,2,21,144.3,24,ok,MSSKI.2026-04-18.csv
2025-02-22,2025,2,22,142.6,24,ok,MSSKI.2026-04-18.csv
2025-02-23,2025,2,23,141.3,24,ok,MSSKI.2026-04-18.csv
2025-02-24,2025,2,24,141.2,24,ok,MSSKI.2026-04-18.csv
2025-02-25,2025,2,25,140.1,24,ok,MSSKI.2026-04-18.csv
2025-02-26,2025,2,26,138.3,24,ok,MSSKI.2026-04-18.csv
2025-02-27,2025,2,27,136.8,24,ok,MSSKI.2026-04-18.csv
2025-02-28,2025,2,28,135.6,24,ok,MSSKI.2026-04-18.csv
2025-03-01,2025,3,1,134.1,24,ok,MSSKI.2026-04-18.csv
2025-03-02,2025,3,2,140.7,24,ok,MSSKI.2026-04-18.csv
2025-03-03,2025,3,3,138.8,24,ok,MSSKI.2026-04-18.csv
2025-03-04,2025,3,4,136.7,24,ok,MSSKI.2026-04-18.csv
2025-03-05,2025,3,5,136.2,24,ok,MSSKI.2026-04-18.csv
2025-03-06,2025,3,6,137.1,24,ok,MSSKI.2026-04-18.csv
2025-03-07,2025,3,7,135.6,21,ok,MSSKI.2026-04-18.csv
2025-03-08,2025,3,8,134.6,24,ok,MSSKI.2026-04-18.csv
2025-03-09,2025,3,9,133.4,23,ok,MSSKI.2026-04-18.csv
2025-03-10,2025,3,10,132.8,24,ok,MSSKI.2026-04-18.csv
2025-03-11,2025,3,11,131.8,24,ok,MSSKI.2026-04-18.csv
2025-03-12,2025,3,12,152.0,24,ok,MSSKI.2026-04-18.csv
2025-03-13,2025,3,13,152.5,24,ok,MSSKI.2026-04-18.csv
2025-03-14,2025,3,14,159.1,24,ok,MSSKI.2026-04-18.csv
2025-03-15,2025,3,15,159.7,24,ok,MSSKI.2026-04-18.csv
2025-03-16,2025,3,16,179.2,24,ok,MSSKI.2026-04-18.csv
2025-03-17,2025,3,17,177.8,24,ok,MSSKI.2026-04-18.csv
2025-03-18,2025,3,18,175.4,24,ok,MSSKI.2026-04-18.csv
2025-03-19,2025,3,19,174.3,24,ok,MSSKI.2026-04-18.csv
2025-03-20,2025,3,20,174.3,24,ok,MSSKI.2026-04-18.csv
2025-03-21,2025,3,21,172.3,24,ok,MSSKI.2026-04-18.csv
2025-03-22,2025,3,22,171.1,24,ok,MSSKI.2026-04-18.csv
2025-03-23,2025,3,23,168.0,24,ok,MSSKI.2026-04-18.csv
2025-03-24,2025,3,24,164.5,24,ok,MSSKI.2026-04-18.csv
2025-03-25,2025,3,25,160.2,24,ok,MSSKI.2026-04-18.csv
2025-03-26,2025,3,26,155.7,24,ok,MSSKI.2026-04-18.csv
2025-03-27,2025,3,27,165.7,24,ok,MSSKI.2026-04-18.csv
2025-03-28,2025,3,28,168.8,24,ok,MSSKI.2026-04-18.csv
2025-03-29,2025,3,29,166.5,24,ok,MSSKI.2026-04-18.csv
2025-03-30,2025,3,30,170.4,24,ok,MSSKI.2026-04-18.csv
2025-03-31,2025,3,31,175.4,24,ok,MSSKI.2026-04-18.csv
2025-04-01,2025,4,1,183.1,23,ok,MSSKI.2026-04-18.csv
2025-04-02,2025,4,2,181.6,24,ok,MSSKI.2026-04-18.csv
2025-04-03,2025,4,3,179.2,24,ok,MSSKI.2026-04-18.csv
2025-04-04,2025,4,4,176.9,24,ok,MSSKI.2026-04-18.csv
2025-04-05,2025,4,5,174.0,24,ok,MSSKI.2026-04-18.csv
2025-04-06,2025,4,6,170.0,24,ok,MSSKI.2026-04-18.csv
2025-04-07,2025,4,7,168.0,24,ok,MSSKI.2026-04-18.csv
2025-04-08,2025,4,8,167.8,24,ok,MSSKI.2026-04-18.csv
2025-04-09,2025,4,9,166.1,24,ok,MSSKI.2026-04-18.csv
2025-04-10,2025,4,10,163.6,24,ok,MSSKI.2026-04-18.csv
2025-04-11,2025,4,11,160.9,24,ok,MSSKI.2026-04-18.csv
2025-04-12,2025,4,12,158.9,24,ok,MSSKI.2026-04-18.csv
2025-04-13,2025,4,13,157.0,24,ok,MSSKI.2026-04-18.csv
2025-04-14,2025,4,14,155.5,24,ok,MSSKI.2026-04-18.csv
2025-04-15,2025,4,15,153.4,24,ok,MSSKI.2026-04-18.csv
2025-04-16,2025,4,16,151.3,24,ok,MSSKI.2026-04-18.csv
2025-04-17,2025,4,17,149.4,24,ok,MSSKI.2026-04-18.csv
2025-04-18,2025,4,18,147.5,24,ok,MSSKI.2026-04-18.csv
2025-04-19,2025,4,19,145.9,24,ok,MSSKI.2026-04-18.csv
2025-04-20,2025,4,20,144.7,24,ok,MSSKI.2026-04-18.csv
2025-04-21,2025,4,21,143.1,24,ok,MSSKI.2026-04-18.csv
2025-04-22,2025,4,22,141.4,24,ok,MSSKI.2026-04-18.csv
2025-04-23,2025,4,23,140.8,24,ok,MSSKI.2026-04-18.csv
2025-04-24,2025,4,24,139.7,24,ok,MSSKI.2026-04-18.csv
2025-04-25,2025,4,25,138.7,24,ok,MSSKI.2026-04-18.csv
2025-04-26,2025,4,26,138.0,24,ok,MSSKI.2026-04-18.csv
2025-04-27,2025,4,27,139.1,24,ok,MSSKI.2026-04-18.csv
2025-04-28,2025,4,28,136.4,24,ok,MSSKI.2026-04-18.csv
2025-04-29,2025,4,29,134.7,24,ok,MSSKI.2026-04-18.csv
2025-04-30,2025,4,30,133.4,24,ok,MSSKI.2026-04-18.csv
2025-05-01,2025,5,1,131.5,24,ok,MSSKI.2026-04-18.csv
2025-05-02,2025,5,2,129.1,24,ok,MSSKI.2026-04-18.csv
2025-05-03,2025,5,3,127.8,24,ok,MSSKI.2026-04-18.csv
2025-05-04,2025,5,4,126.2,24,ok,MSSKI.2026-04-18.csv
2025-05-05,2025,5,5,124.2,24,ok,MSSKI.2026-04-18.csv
2025-05-06,2025,5,6,122.2,24,ok,MSSKI.2026-04-18.csv
2025-05-07,2025,5,7,120.4,24,ok,MSSKI.2026-04-18.csv
2025-05-08,2025,5,8,119.4,24,ok,MSSKI.2026-04-18.csv
2025-05-09,2025,5,9,117.4,24,ok,MSSKI.2026-04-18.csv
2025-05-10,2025,5,10,116.0,24,ok,MSSKI.2026-04-18.csv
2025-05-11,2025,5,11,114.0,24,ok,MSSKI.2026-04-18.csv
2025-05-12,2025,5,12,118.6,24,ok,MSSKI.2026-04-18.csv
2025-05-13,2025,5,13,117.6,24,ok,MSSKI.2026-04-18.csv
2025-05-14,2025,5,14,115.8,24,ok,MSSKI.2026-04-18.csv
2025-05-15,2025,5,15,113.9,24,ok,MSSKI.2026-04-18.csv
2025-05-16,2025,5,16,112.7,24,ok,MSSKI.2026-04-18.csv
2025-05-17,2025,5,17,110.7,24,ok,MSSKI.2026-04-18.csv
2025-05-18,2025,5,18,109.4,24,ok,MSSKI.2026-04-18.csv
2025-05-19,2025,5,19,108.0,24,ok,MSSKI.2026-04-18.csv
2025-05-20,2025,5,20,105.5,24,ok,MSSKI.2026-04-18.csv
2025-05-21,2025,5,21,103.1,24,ok,MSSKI.2026-04-18.csv
2025-05-22,2025,5,22,101.2,24,ok,MSSKI.2026-04-18.csv
2025-05-23,2025,5,23,98.6,24,ok,MSSKI.2026-04-18.csv
2025-05-24,2025,5,24,96.3,24,ok,MSSKI.2026-04-18.csv
2025-05-25,2025,5,25,93.5,24,ok,MSSKI.2026-04-18.csv
2025-05-26,2025,5,26,90.9,24,ok,MSSKI.2026-04-18.csv
2025-05-27,2025,5,27,88.7,24,ok,MSSKI.2026-04-18.csv
2025-05-28,2025,5,28,85.7,24,ok,MSSKI.2026-04-18.csv
2025-05-29,2025,5,29,83.2,24,ok,MSSKI.2026-04-18.csv
2025-05-30,2025,5,30,79.93,24,ok,MSSKI.2026-04-18.csv
2025-05-31,2025,5,31,75.87,24,ok,MSSKI.2026-04-18.csv
2025-06-01,2025,6,1,72.78,24,ok,MSSKI.2026-04-18.csv
2025-06-02,2025,6,2,69.77,24,ok,MSSKI.2026-04-18.csv
2025-06-03,2025,6,3,67.21,24,ok,MSSKI.2026-04-18.csv
2025-06-04,2025,6,4,64.12,24,ok,MSSKI.2026-04-18.csv
2025-06-05,2025,6,5,61.34,24,ok,MSSKI.2026-04-18.csv
2025-06-06,2025,6,6,58.77,24,ok,MSSKI.2026-04-18.csv
2025-06-07,2025,6,7,53.79,24,ok,MSSKI.2026-04-18.csv
2025-06-08,2025,6,8,48.51,24,ok,MSSKI.2026-04-18.csv
2025-06-09,2025,6,9,44.04,24,ok,MSSKI.2026-04-18.csv
2025-06-10,2025,6,10,40.82,24,ok,MSSKI.2026-04-18.csv
2025-06-11,2025,6,11,35.88,24,ok,MSSKI.2026-04-18.csv
2025-06-12,2025,6,12,32.15,24,ok,MSSKI.2026-04-18.csv
2025-06-13,2025,6,13,28.25,24,ok,MSSKI.2026-04-18.csv
2025-06-14,2025,6,14,24.21,24,ok,MSSKI.2026-04-18.csv
2025-06-15,2025,6,15,21.06,24,ok,MSSKI.2026-04-18.csv
2025-06-16,2025,6,16,18.05,24,ok,MSSKI.2026-04-18.csv
2025-06-17,2025,6,17,13.84,24,ok,MSSKI.2026-04-18.csv
2025-06-18,2025,6,18,10.71,24,ok,MSSKI.2026-04-18.csv
2025-06-19,2025,6,19,5.68,24,ok,MSSKI.2026-04-18.csv
2025-06-20,2025,6,20,1.88,18,ok,MSSKI.2026-04-18.csv
2025-06-21,2025,6,21,1.19,24,ok,MSSKI.2026-04-18.csv
2025-06-22,2025,6,22,1.21,24,ok,MSSKI.2026-04-18.csv
2025-06-23,2025,6,23,0.84,24,ok,MSSKI.2026-04-18.csv
2025-06-24,2025,6,24,0.94,23,ok,MSSKI.2026-04-18.csv
2025-06-25,2025,6,25,0.96,24,ok,MSSKI.2026-04-18.csv
2025-06-26,2025,6,26,0.9,24,ok,MSSKI.2026-04-18.csv
2025-06-27,2025,6,27,0.97,24,ok,MSSKI.2026-04-18.csv
2025-06-28,2025,6,28,0.95,24,ok,MSSKI.2026-04-18.csv
2025-06-29,2025,6,29,0.85,24,ok,MSSKI.2026-04-18.csv
2025-06-30,2025,6,30,1.03,24,ok,MSSKI.2026-04-18.csv
2025-07-01,2025,7,1,1.01,24,ok,MSSKI.2026-04-18.csv
2025-07-02,2025,7,2,0.93,24,ok,MSSKI.2026-04-18.csv
2025-07-03,2025,7,3,0.91,24,ok,MSSKI.2026-04-18.csv
2025-07-04,2025,7,4,0.94,24,ok,MSSKI.2026-04-18.csv
2025-07-05,2025,7,5,0.83,24,ok,MSSKI.2026-04-18.csv
2025-07-06,2025,7,6,0.91,24,ok,MSSKI.2026-04-18.csv
2025-07-07,2025,7,7,0.94,24,ok,MSSKI.2026-04-18.csv
2025-07-08,2025,7,8,0.91,24,ok,MSSKI.2026-04-18.csv
2025-07-09,2025,7,9,1.04,23,ok,MSSKI.2026-04-18.csv
2025-07-10,2025,7,10,0.95,24,ok,MSSKI.2026-04-18.csv
2025-07-11,2025,7,11,0.8,24,ok,MSSKI.2026-04-18.csv
2025-07-12,2025,7,12,1.06,24,ok,MSSKI.2026-04-18.csv
2025-07-13,2025,7,13,1.17,24,ok,MSSKI.2026-04-18.csv
2025-07-14,2025,7,14,1.02,24,ok,MSSKI.2026-04-18.csv
2025-07-15,2025,7,15,1.03,24,ok,MSSKI.2026-04-18.csv
2025-07-16,2025,7,16,1.49,24,ok,MSSKI.2026-04-18.csv
2025-07-17,2025,7,17,1.7,24,ok,MSSKI.2026-04-18.csv
2025-07-18,2025,7,18,1.51,24,ok,MSSKI.2026-04-18.csv
2025-07-19,2025,7,19,1.57,24,ok,MSSKI.2026-04-18.csv
2025-07-20,2025,7,20,1.46,24,ok,MSSKI.2026-04-18.csv
2025-07-21,2025,7,21,2.15,24,ok,MSSKI.2026-04-18.csv
2025-07-22,2025,7,22,1.84,24,ok,MSSKI.2026-04-18.csv
2025-07-23,2025,7,23,2.81,24,ok,MSSKI.2026-04-18.csv
2025-07-24,2025,7,24,2.62,24,ok,MSSKI.2026-04-18.csv
2025-07-25,2025,7,25,2.05,24,ok,MSSKI.2026-04-18.csv
2025-07-26,2025,7,26,2.04,24,ok,MSSKI.2026-04-18.csv
2025-07-27,2025,7,27,2.49,24,ok,MSSKI.2026-04-18.csv
2025-07-28,2025,7,28,1.65,24,ok,MSSKI.2026-04-18.csv
2025-07-29,2025,7,29,2.53,24,ok,MSSKI.2026-04-18.csv
2025-07-30,2025,7,30,3.06,24,ok,MSSKI.2026-04-18.csv
2025-07-31,2025,7,31,2.48,24,ok,MSSKI.2026-04-18.csv
2025-08-01,2025,8,1,2.98,24,ok,MSSKI.2026-04-18.csv
2025-08-02,2025,8,2,2.2,24,ok,MSSKI.2026-04-18.csv
2025-08-03,2025,8,3,3.11,24,ok,MSSKI.2026-04-18.csv
2025-08-04,2025,8,4,3.27,24,ok,MSSKI.2026-04-18.csv
2025-08-05,2025,8,5,3.26,21,ok,MSSKI.2026-04-18.csv
2025-08-06,2025,8,6,4.15,24,ok,MSSKI.2026-04-18.csv
2025-08-07,2025,8,7,3.43,24,ok,MSSKI.2026-04-18.csv
2025-08-08,2025,8,8,3.42,24,ok,MSSKI.2026-04-18.csv
2025-08-09,2025,8,9,3.16,24,ok,MSSKI.2026-04-18.csv
2025-08-10,2025,8,10,3.62,24,ok,MSSKI.2026-04-18.csv
2025-08-11,2025,8,11,3.45,24,ok,MSSKI.2026-04-18.csv
2025-08-12,2025,8,12,2.99,24,ok,MSSKI.2026-04-18.csv
2025-08-13,2025,8,13,3.09,24,ok,MSSKI.2026-04-18.csv
2025-08-14,2025,8,14,3.4,24,ok,MSSKI.2026-04-18.csv
2025-08-15,2025,8,15,4.79,24,ok,MSSKI.2026-04-18.csv
2025-08-16,2025,8,16,3.97,24,ok,MSSKI.2026-04-18.csv
2025-08-17,2025,8,17,5.19,24,ok,MSSKI.2026-04-18.csv
2025-08-18,2025,8,18,4.18,24,ok,MSSKI.2026-04-18.csv
2025-08-19,2025,8,19,5.28,24,ok,MSSKI.2026-04-18.csv
2025-08-20,2025,8,20,3.31,24,ok,MSSKI.2026-04-18.csv
2025-08-21,2025,8,21,4.25,24,ok,MSSKI.2026-04-18.csv
2025-08-22,2025,8,22,5.88,24,ok,MSSKI.2026-04-18.csv
2025-08-23,2025,8,23,5.0,24,ok,MSSKI.2026-04-18.csv
2025-08-24,2025,8,24,3.83,24,ok,MSSKI.2026-04-18.csv
2025-08-25,2025,8,25,3.57,24,ok,MSSKI.2026-04-18.csv
2025-08-26,2025,8,26,3.61,24,ok,MSSKI.2026-04-18.csv
2025-08-27,2025,8,27,3.39,24,ok,MSSKI.2026-04-18.csv
2025-08-28,2025,8,28,5.14,24,ok,MSSKI.2026-04-18.csv
2025-08-29,2025,8,29,4.85,24,ok,MSSKI.2026-04-18.csv
2025-08-30,2025,8,30,4.63,24,ok,MSSKI.2026-04-18.csv
